

河南移动,#genre#
CCTV-11戏曲,http://111.20.33.93/PLTV/88888893/224/3221226240/index.m3u8
CCTV-11戏曲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-11戏曲,http://117.148.179.157/PLTV/88888888/224/3221232843/index.m3u8
CCTV-11戏曲,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225776/1.m3u8
CCTV-11戏曲,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV-11戏曲,http://140.207.241.3:8080/live/program/live/cctv11/1300000/d1.m3u8
CCTV-12社会与法,http://111.11.123.49:6610/000000001000/7353916194983371497/1.m3u8?Contentid=7353916194983371497&livemode=1&stbId=3&channel-id=bestzb
CCTV-12社会与法,http://111.11.123.49:6610/000000001000/5789397805573190782/1.m3u8?Contentid=5789397805573190782&livemode=1&stbId=3&channel-id=hnbblive
CCTV-12社会与法,http://39.134.193.100:6610/030000001001/cctv-12/1.m3u8?i
CCTV-12社会与法,http://111.11.123.49:6610/000000001000/5000000006000040012/1.m3u8?Contentid=5000000006000040012&livemode=1&stbId=3&channel-id=bestzb
CCTV-12社会与法,http://111.40.196.9/PLTV/88888888/224/3221225571/index.m3u8
CCTV-12社会与法,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225567/2/index.m3u8?fmt=ts2hls
CCTV-12社会与法,http://111.11.123.49:6610/000000001000/5325631075193490169/1.m3u8?Contentid=5325631075193490169&livemode=1&stbId=3&channel-id=ystenlive
CCTV-12社会与法,http://111.40.196.9/PLTV/88888888/224/3221225498/index.m3u8
CCTV-12社会与法,http://111.20.35.103:6610/yinhe/2/ch00000090990000001013/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-12社会与法,http://117.148.129.9/PLTV/88888888/224/3221232857/index.m3u8
CCTV-12社会与法,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225775/1.m3u8
CCTV-12社会与法,http://140.207.241.3:8080/live/program/live/cctv12/1300000/d1.m3u8
CCTV-12社会与法,http://123.6.9.146/live/jz-cctv-12/live.m3u8
CCTV-12社会与法,http://111.63.117.13:6060/030000001000/CCTV-12/CCTV-12.m3u8
CCTV-12社会与法,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-12/1.m3u8;{User-Agent@0151}
CCTV-13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mhd.m3u8?auth_key=1635962688-0-e013f973588e41599d7751a912170d78-fd33c55f8befe5c00fb32fee650348c0
CCTV-13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV-13新闻,http://117.148.129.9/PLTV/88888888/224/3221232846/index.m3u8
CCTV-13新闻,http://111.11.123.49:6610/000000001000/5644425207501602420/1.m3u8?Contentid=5644425207501602420&livemode=1&stbId=3&channel-id=bestzb
CCTV-13新闻,http://111.11.123.49:6610/000000001000/8593685226043367730/1.m3u8?Contentid=8593685226043367730&livemode=1&stbId=3&channel-id=wasusyt
CCTV-13新闻,http://111.11.123.49:6610/000000001000/8144735820797832112/1.m3u8?Contentid=8144735820797832112&livemode=1&stbId=3&channel-id=hnbblive
CCTV-13新闻,http://111.11.123.49:6610/000000001000/5000000005000001827/1.m3u8?Contentid=5000000005000001827&livemode=1&stbId=3&channel-id=bestzb
CCTV-13新闻,http://111.40.196.9/PLTV/88888888/224/3221225575/index.m3u8
CCTV-13新闻,http://111.20.35.103:6610/yinhe/2/ch00000090990000001014/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-13新闻,http://111.20.35.103:6610/yinhe/2/ch00000090990000001328/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-13新闻,http://111.20.33.93/PLTV/88888893/224/3221226233/index.m3u8
CCTV-13新闻,http://lives.jnnews.tv/video/s10001-CCTV/index.m3u8
CCTV-13新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225617/1.m3u8
CCTV-13新闻,http://117.148.179.157/PLTV/88888888/224/3221231636/index.m3u8
CCTV-13新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225774/1.m3u8
CCTV-14少儿,http://111.11.123.49:6610/000000001000/8533174746904291143/1.m3u8?Contentid=8533174746904291143&livemode=1&stbId=3&channel-id=hnbblive
CCTV-14少儿,http://39.134.193.100:6610/030000001001/cctv-14/1.m3u8?i
CCTV-14少儿,http://111.11.123.49:6610/000000001000/8203666801302077036/1.m3u8?Contentid=8203666801302077036&livemode=1&stbId=3&channel-id=ystenlive
CCTV-14少儿,http://111.40.196.9/PLTV/88888888/224/3221225506/index.m3u8
CCTV-14少儿,http://111.20.35.103:6610/yinhe/2/ch00000090990000001019/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-14少儿,http://117.148.129.9/PLTV/88888888/224/3221232849/index.m3u8
CCTV-14少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225784/1.m3u8
CCTV-14少儿,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225565/2/index.m3u8?fmt=ts2hls
CCTV-14少儿,http://140.207.241.3:8080/live/program/live/cctvse/1300000/d1.m3u8
CCTV-14少儿,http://39.134.19.135/PLTV/88888888/224/3221225658/1.m3u8
CCTV-14少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8
CCTV-14少儿,http://111.63.117.13:6060/030000001000/G_CCTV-14/G_CCTV-14.m3u8
CCTV-14少儿,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-14/1.m3u8;{User-Agent@0151}
CCTV-15音乐,http://111.11.123.49:6610/000000001000/6270544915670196140/1.m3u8?Contentid=6270544915670196140&livemode=1&stbId=3&channel-id=bestzb
CCTV-15音乐,http://111.11.123.49:6610/000000001000/5565738654152032083/1.m3u8?Contentid=5565738654152032083&livemode=1&stbId=3&channel-id=wasusyt
CCTV-15音乐,http://111.11.123.49:6610/000000001000/5527219383522032005/1.m3u8?Contentid=5527219383522032005&livemode=1&stbId=3&channel-id=hnbblive
CCTV-15音乐,http://111.11.123.49:6610/000000001000/5000000005000018417/1.m3u8?Contentid=5000000005000018417&livemode=1&stbId=3&channel-id=bestzb
CCTV-15音乐,http://111.20.35.103:6610/yinhe/2/ch00000090990000001020/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-15音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV-15音乐,http://111.40.196.9/PLTV/88888888/224/3221225577/index.m3u8
CCTV-15音乐,http://117.148.129.9/PLTV/88888888/224/3221232860/index.m3u8
CCTV-15音乐,http://120.221.40.69:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000015/index.m3u8?IASHttpSessionId=OTT
CCTV-15音乐,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225564/2/index.m3u8?fmt=ts2hls
CCTV-15音乐,http://140.207.241.3:8080/live/program/live/cctvyy/1300000/d1.m3u8
CCTV-15音乐,http://www.cycatv.cn/public/WXTV07/playlist.m3u8
CCTV-15音乐,http://111.63.117.13:6060/030000001000/G_CCTV-15/G_CCTV-15.m3u8
CCTV-17农业农村,http://111.20.33.93/PLTV/88888893/224/3221226208/index.m3u8
CCTV-17农业农村,http://111.20.35.103:6610/yinhe/2/ch00000090990000001301/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-17农业农村,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225910/2/index.m3u8?fmt=ts2hls
CCTV-17农业农村,http://117.148.129.9/PLTV/88888888/224/3221232863/index.m3u8
CCTV-17农业农村,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226208/1.m3u8
CCTV-17农业农村,http://59.51.68.40:1936/live/cctv7/playlist.m3u8
CCTV-17农业农村,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-17/1.m3u8;{User-Agent@0151}
CGTN,http://39.134.63.11:6610/PLTV/88888888/224/3221225604/index.m3u8?i
CGTN,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225745/1.m3u8
CGTN,http://39.134.193.100:6610/030000001001/cctv-9/1.m3u8?i
CGTN,http://111.11.123.49:6610/000000001000/4864750119738201239/1.m3u8?Contentid=4864750119738201239&livemode=1&stbId=3&channel-id=wasusyt
CGTN,http://39.135.32.27:6610/PLTV/77777777/224/3221225816/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN,http://111.11.123.49:6610/000000001000/4810873738577663591/1.m3u8?Contentid=4810873738577663591&livemode=1&stbId=3&channel-id=bestzb
CGTN,http://111.11.123.49:6610/000000001000/1000000002000009569/1.m3u8?Contentid=1000000002000009569&livemode=1&stbId=3&channel-id=ystenlive
CGTN,http://39.135.138.58:18890/PLTV/88888888/224/3221225747/index.m3u8
CGTN,http://39.136.48.8:8089/PLTV/88888888/224/3221225899/index.m3u8
CGTN,http://111.20.35.103:6610/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CGTN,http://39.135.138.58:18890/ysten-businessmobile/live/cctvennews/1.m3u8
CGTN,http://111.11.123.49:6610/000000001000/7745129417417101820/1.m3u8?Contentid=7745129417417101820&livemode=1&stbId=3&channel-id=hnbblive
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CGTN,http://39.134.65.151/PLTV/88888888/224/3221225510/1.m3u8
CGTN,http://39.134.65.132/PLTV/88888888/224/3221225510/1.m3u8
CGTN,http://39.134.65.130/PLTV/88888888/224/3221225510/1.m3u8
CGTN,http://39.134.65.145/PLTV/88888888/224/3221225510/1.m3u8
CGTN,http://111.40.196.9/PLTV/88888888/224/3221225652/index.m3u8
CGTN,http://39.134.65.141/PLTV/88888888/224/3221225510/1.m3u8
CGTN,http://39.134.65.149/PLTV/88888888/224/3221225510/1.m3u8
CGTN纪录,http://111.11.123.49:6610/000000001000/7114647837765104058/1.m3u8?Contentid=7114647837765104058&livemode=1&stbId=3&channel-id=hnbblive
CGTN纪录,http://39.135.32.24:6610/000000001000/cctv-9/1.m3u8?IASHttpSessionId=OTT
CGTN纪录,http://39.135.32.27:6610/PLTV/77777777/224/3221225707/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8
CGTN纪录,http://39.135.138.58:18890/ysten-businessmobile/live/cctv-9/1.m3u8
CGTN纪录,http://111.11.123.49:6610/000000001000/8428799834696888424/1.m3u8?Contentid=8428799834696888424&livemode=1&stbId=3&channel-id=ystenlive
CGTN纪录,http://39.134.65.132/PLTV/88888888/224/3221225509/1.m3u8
CGTN纪录,http://39.134.65.134/PLTV/88888888/224/3221225509/1.m3u8
CGTN纪录,http://117.148.129.9/PLTV/88888888/224/3221232869/index.m3u8
CGTN纪录,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD-3600k-1080p-ynCGTNdocu/1.m3u8;{User-Agent@0151}
CGTN纪录,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-9/1.m3u8;{User-Agent@0151}
CGTN法语,http://39.135.32.27:6610/PLTV/77777777/224/3221225878/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN法语,http://117.148.129.9/PLTV/88888888/224/3221232861/index.m3u8
CGTN法语,http://117.148.129.9/PLTV/88888888/224/3221231550/index.m3u8
CGTN西班牙语,http://39.135.32.27:6610/PLTV/77777777/224/3221225875/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN西班牙语,http://117.148.129.9/PLTV/88888888/224/3221232855/index.m3u8
CGTN西班牙语,http://117.148.129.9/PLTV/88888888/224/3221231546/index.m3u8
CGTN阿拉伯语,http://39.135.32.27:6610/PLTV/77777777/224/3221225822/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN阿拉伯语,http://117.148.129.9/PLTV/88888888/224/3221232872/index.m3u8
CGTN阿拉伯语,http://117.148.129.9/PLTV/88888888/224/3221231579/index.m3u8
CGTN俄罗斯语,http://39.135.32.27:6610/PLTV/77777777/224/3221225825/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CGTN俄罗斯语,http://117.148.129.9/PLTV/88888888/224/3221232878/index.m3u8
CGTN俄罗斯语,http://117.148.129.9/PLTV/88888888/224/3221231591/index.m3u8
中央新影-老故事,http://111.20.35.103:6610/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中央新影-老故事,http://111.20.33.93/PLTV/88888893/224/3221226236/index.m3u8
中央新影-老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
中央新影-发现之旅,http://111.20.33.93/PLTV/88888893/224/3221226235/index.m3u8
中央新影-发现之旅,http://111.20.35.103:6610/yinhe/2/ch00000090990000001314/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中央新影-发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226235/1.m3u8
中国教育1HD,http://111.11.123.49:6610/000000001000/5000000002000002652/1.m3u8?Contentid=5000000002000002652&livemode=1&stbId=3&channel-id=bestzb
中国教育1,http://39.135.32.24:6610/000000001000/SD-4000k-576P-jiaoyutv/1.m3u8?IASHttpSessionId=OTT
中国教育1,http://39.135.32.27:6610/PLTV/77777777/224/3221225776/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国教育1HD,http://117.148.129.9/PLTV/88888888/224/3221231714/index.m3u8
中国教育1HD,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225917/2/index.m3u8?fmt=ts2hls
中国教育1,http://39.134.63.11:6610/PLTV/88888888/224/3221225652/index.m3u8?i
中国教育1,http://39.134.193.100:6610/030000001001/jiaoyutv/1.m3u8?i
中国教育1,http://111.11.123.49:6610/000000001000/7489076744391846994/1.m3u8?Contentid=7489076744391846994&livemode=1&stbId=3&channel-id=bestzb
中国教育1,http://39.135.138.58:18890/PLTV/88888888/224/3221225661/index.m3u8
中国教育1,http://111.11.123.49:6610/000000001000/1000000002000027253/1.m3u8?Contentid=1000000002000027253&livemode=1&stbId=3&channel-id=ystenlive
中国教育1,http://39.135.138.58:18890/ysten-businessmobile/live/jiaoyutv/1.m3u8
中国教育1,http://39.134.65.132/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://111.40.196.9/PLTV/88888888/224/3221225576/index.m3u8
中国教育1,http://39.134.65.143/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://39.134.65.145/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://39.134.65.147/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://111.11.123.49:6610/000000001000/7106250793420582078/1.m3u8?Contentid=7106250793420582078&livemode=1&stbId=3&channel-id=ystenlive
中国教育1,http://39.134.65.141/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://39.134.65.130/PLTV/88888888/224/3221225563/1.m3u8
中国教育1,http://111.20.35.103:6610/yinhe/2/ch00000090990000001063/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中国教育1,http://111.40.196.9/PLTV/88888888/224/3221225671/index.m3u8
中国教育1,http://117.148.129.9/PLTV/88888888/224/3221232842/index.m3u8
中国教育1,http://117.148.129.9/PLTV/88888888/224/3221232837/index.m3u8
中国教育1,http://117.148.129.9/PLTV/88888888/224/3221231552/index.m3u8
中国教育1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225753/1.m3u8
中国教育1,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225563/2/index.m3u8?fmt=ts2hls
中国教育2,http://txycsbl.centv.cn/zb/0104cetv2.m3u8
中国教育2,http://111.20.35.103:6610/yinhe/2/ch00000090990000001064/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中国教育2,http://39.135.32.27:6610/PLTV/77777777/224/3221225881/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国教育2,https://hlscdn.liangtv.cn/live/fe27f2056c0c41439a598b4fc6f1c580/705c05d0f8df4a42b6be8f0ae8a85d6a.m3u8
中国教育2,http://117.148.129.9/PLTV/88888888/224/3221232834/index.m3u8
中国教育2,http://117.148.129.9/PLTV/88888888/224/3221231607/index.m3u8
中国教育2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225756/1.m3u8
中国教育2,http://111.63.117.13:6060/030000001000/G_CETV-2/G_CETV-2.m3u8
中国教育2,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yncetv2/1.m3u8;{User-Agent@0151}
中国教育3,http://txycsbl.centv.cn/zb/0104cetv3.m3u8
中国教育3,http://111.20.35.103:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中国教育3,http://111.20.33.93/PLTV/88888893/224/3221226226/index.m3u8
中国教育3,http://117.148.129.9/PLTV/88888888/224/3221232831/index.m3u8
中国教育3,http://117.148.129.9/PLTV/88888888/224/3221231543/index.m3u8
中国教育3,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226226/1.m3u8
中国教育4,http://39.134.63.11:6610/PLTV/88888888/224/3221225783/index.m3u8?i
中国教育4,http://39.134.193.100:6610/030000001001/SD-4000k-576P-jiaoyutv4/1.m3u8?i
中国教育4,http://39.135.32.27:6610/PLTV/77777777/224/3221225723/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中国教育4,http://39.135.32.24:6610/000000001000/SD-4000k-576P-jiaoyutv4/1.m3u8?IASHttpSessionId=OTT
中国教育4,http://111.11.123.49:6610/000000001000/5000000006000012123/1.m3u8?Contentid=5000000006000012123&livemode=1&stbId=3&channel-id=bestzb
中国教育4,http://39.134.65.134/PLTV/88888888/224/3221225750/1.m3u8
中国教育4,http://39.134.65.141/PLTV/88888888/224/3221225750/1.m3u8
中国教育4,http://39.134.65.151/PLTV/88888888/224/3221225750/1.m3u8
中国教育4,http://39.134.65.145/PLTV/88888888/224/3221225750/1.m3u8
中国教育4,http://111.11.123.49:6610/000000001000/1000000005000025333/1.m3u8?Contentid=1000000005000025333&livemode=1&stbId=3&channel-id=ystenlive
中国教育4,http://39.135.138.58:18890/PLTV/88888888/224/3221225937/index.m3u8
中国教育4,http://221.179.136.144:443/PLTV/88888888/224/3221226362/1.m3u8
中国教育4,http://39.134.65.143/PLTV/88888888/224/3221225750/1.m3u8
中国教育4,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jiaoyutv4/1.m3u8
中国教育4,http://txycsbl.centv.cn/zb/0104cetv4.m3u8
中国教育4,http://111.20.35.103:6610/yinhe/2/ch00000090990000001308/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中国教育4,http://111.20.33.93/PLTV/88888893/224/3221226225/index.m3u8
中国教育4,https://hlscdn.liangtv.cn/live/343e872aba6d4096a14f2c675e698528/a65bdcf36db94eda8cb5ce02e1395f2a.m3u8
中国教育4,http://117.148.129.9/PLTV/88888888/224/3221232839/index.m3u8
中国教育4,http://117.148.129.9/PLTV/88888888/224/3221231613/index.m3u8
新华中文,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
新华中文,http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8
新华中文,http://39.135.138.58:18890/ysten-businessmobile/live/SD-1200K-720P-XHSZH/1.m3u8
新华英语,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
新华英语,http://39.135.138.58:18890/PLTV/88888888/224/3221225693/index.m3u8
书画频道,http://36.112.79.186:8235/hls/hd-live.m3u8
中国天气,http://111.11.123.49:6610/000000001000/5000000005000031974/1.m3u8?Contentid=5000000005000031974&livemode=1&stbId=3&channel-id=bestzb
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国天气,http://140.207.241.3:8080/live/program/live/zgqx/1300000/d1.m3u8
中国供销,htmlplay://https://web.guangdianyun.tv/tv/?id=1399
百姓健康,https://liveplay.xiaoeknow.com/live/5060_pyBeyjJ4RjcfhK7T.m3u8?time=1652436762565
CHC动作电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影,http://117.148.129.9/PLTV/88888888/224/3221232945/index.m3u8
CHC动作电影,http://117.148.129.9/PLTV/88888888/224/3221231580/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://111.20.35.103:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CHC家庭影院,http://117.148.129.9/PLTV/88888888/224/3221232942/index.m3u8
CHC家庭影院,http://117.148.129.9/PLTV/88888888/224/3221231799/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC高清电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CHC高清电影,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8

CCTV-1 综合,https://pi.0472.org/live/cctv1.m3u8?token=162210
CCTV-2 财经,https://pi.0472.org/live/cctv2.m3u8?token=162210
CCTV-3 综艺,https://pi.0472.org/live/cctv3.m3u8?token=162210
CCTV-4 中文国际,https://pi.0472.org/live/cctv4.m3u8?token=162210
CCTV-5 体育,https://pi.0472.org/live/cctv5.m3u8?token=162210
CCTV-5+ 体育赛事,https://pi.0472.org/live/cctv5p.m3u8?token=162210
CCTV-6 电影,https://pi.0472.org/live/cctv6.m3u8?token=162210
CCTV-7 国防军事,https://pi.0472.org/live/cctv7.m3u8?token=162210
CCTV-8 电视剧,https://pi.0472.org/live/cctv8.m3u8?token=162210
CCTV-9 记录,https://pi.0472.org/live/cctv9.m3u8?token=162210
CCTV-10 科教,https://pi.0472.org/live/cctv10.m3u8?token=162210
CCTV-11 戏曲,https://pi.0472.org/live/cctv11.m3u8?token=162210
CCTV-12 社会与法,https://pi.0472.org/live/cctv12.m3u8?token=162210
CCTV-13 新闻,https://pi.0472.org/live/cctv13.m3u8?token=162210
CCTV-14 少儿,https://pi.0472.org/live/cctv14.m3u8?token=162210
CCTV-15 音乐,https://pi.0472.org/live/cctv15.m3u8?token=162210
CCTV-16 奥林匹克,https://pi.0472.org/live/cctv16.m3u8?token=162210
CCTV-16 奥林匹克4K,https://pi.0472.org/live/cctv16-4k.m3u8?token=162210
CCTV-17 农业农村,https://pi.0472.org/live/cctv17.m3u8?token=162210
CCTV-4K 超高清,https://pi.0472.org/live/cctv4k.m3u8?token=162210
CCTV-8K 超高清,https://pi.0472.org/live/cctv8k.m3u8?token=162210
CGTN英语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN记录,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000528/index.m3u8?IAS
CGTN记录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CCTV兵器科技,https://pi.0472.org/live/bqkj.m3u8?token=162210
CCTV第一剧场,https://pi.0472.org/live/dyjc.m3u8?token=162210
CCTV怀旧剧场,https://pi.0472.org/live/hjjc.m3u8?token=162210
CCTV风云剧场,https://pi.0472.org/live/fyjc.m3u8?token=162210
CCTV风云音乐,https://pi.0472.org/live/fyyy.m3u8?token=162210
CCTV风云足球,https://pi.0472.org/live/fyzq.m3u8?token=162210
CCTV电视指南,https://pi.0472.org/live/dszn.m3u8?token=162210
CCTV女性时尚,https://pi.0472.org/live/nxss.m3u8?token=162210
CCTV央视文化精品,https://pi.0472.org/live/whjp.m3u8?token=162210
CCTV世界地理,https://pi.0472.org/live/sjdl.m3u8?token=162210
CCTV高尔夫网球,https://pi.0472.org/live/gefwq.m3u8?token=162210
CCTV央视台球,https://pi.0472.org/live/ystq.m3u8?token=162210
CCTV卫生健康,https://pi.0472.org/live/wsjk.m3u8?token=162210
CGTN英语,https://pi.0472.org/live/cgtn.m3u8?token=162210
CGTN纪录,https://pi.0472.org/live/cgtnjl.m3u8?token=162210
CGTN西语,https://pi.0472.org/live/cgtne.m3u8?token=162210
CGTN法语,https://pi.0472.org/live/cgtnf.m3u8?token=162210
CGTN阿语,https://pi.0472.org/live/cgtna.m3u8?token=162210
CGTN俄语,https://pi.0472.org/live/cgtnr.m3u8?token=162210
CCTV-1 综合,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-2 财经,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3 综艺,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225799/index.m3u8
CCTV-4 中文国际,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5 体育,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+ 体育赛事,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225507/index.m3u8
CCTV-6 电影,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7 国防军事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8 电视剧,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10 科教,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13 新闻,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15 音乐,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225893/index.m3u8
CCTV-17 农业农村,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-4K 超高清,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV-8K 超高清,https://tv.cry33.com/ys4k.php?id=8k




卫视,#genre#

